date,time,datetime,direction,text,service,is_read,date_read,has_attachment,message_id
2026-04-07,21:12:11,2026-04-07 21:12:11,Sent,"Okay when you ignore the real central concern and issue of what I’m bringing up…it really makes everything 100x worse.   doing that is going to hurt so much more than if you were to tell me you’ve been lying and that is, indeed, why you haven’t been here. ",iMessage,No,,No,219161
2026-04-07,21:43:37,2026-04-07 21:43:37,Sent,Really you just ,iMessage,No,,No,219166
2026-04-07,21:45:27,2026-04-07 21:45:27,Received,Can you please just hold on,iMessage,Yes,2026-04-07 21:45:28,No,219168
2026-04-07,21:45:34,2026-04-07 21:45:34,Received,I’m on the phone with my mom Dan ,iMessage,Yes,2026-04-07 21:45:34,No,219169
2026-04-07,22:16:51,2026-04-07 22:16:51,Received,Alright. Sorry ,iMessage,Yes,2026-04-07 22:22:50,No,219170
2026-04-07,22:22:11,2026-04-07 22:22:11,Received,I will get myself together and drive there. ,iMessage,Yes,2026-04-07 22:22:50,No,219171
2026-04-07,22:23:39,2026-04-07 22:23:39,Sent,…guess holding on didn’t really help me out very much,iMessage,No,,No,219172
2026-04-07,22:23:50,2026-04-07 22:23:50,Sent,Also why do you need to get yourself together?,iMessage,No,,No,219173
2026-04-07,22:26:21,2026-04-07 22:26:21,Received,??? Sorry I have been non stop all day. Haven’t eaten. Feel like I’m going to pass out. Crying on and off. ,iMessage,Yes,2026-04-07 22:34:34,No,219174
2026-04-07,22:36:37,2026-04-07 22:36:37,Sent,alright well I’m not going to point out that you’ve now avoided what i'm asking you about 4 times. I think its safe to assume after 4 you arent just messing It unintentionally ,iMessage,No,,No,219175
2026-04-07,22:36:55,2026-04-07 22:36:55,Sent,so i guess let me know when you're on your way?,iMessage,No,,No,219176
2026-04-07,22:46:38,2026-04-07 22:46:38,Sent,"If you are going past a gas station and can get me a black and mild, i",iMessage,No,,No,219177
2026-04-07,22:46:52,2026-04-07 22:46:52,Sent,will give you money when you get here…if you aren’t then it’s not a problem at all,iMessage,No,,No,219178
2026-04-07,22:47:04,2026-04-07 22:47:04,Sent,My mom still isn’t back so I can always have her get one,iMessage,No,,No,219179
2026-04-07,22:49:48,2026-04-07 22:49:48,Received,I will get it ,iMessage,Yes,2026-04-07 22:53:05,No,219180
2026-04-07,22:52:53,2026-04-07 22:52:53,Received,What time did marathon lock the doors ,iMessage,Yes,2026-04-07 22:53:05,No,219181
2026-04-07,22:53:07,2026-04-07 22:53:07,Sent,11,iMessage,No,,No,219182
2026-04-07,22:53:28,2026-04-07 22:53:28,Received,Well shit ,iMessage,Yes,2026-04-07 22:53:28,No,219183
2026-04-07,22:53:59,2026-04-07 22:53:59,Received,I’ll go to the other gas station  ,iMessage,Yes,2026-04-07 23:03:58,No,219184
2026-04-07,22:54:28,2026-04-07 22:54:28,Received,Leaving ,iMessage,Yes,2026-04-07 23:03:58,No,219185
2026-04-07,23:46:43,2026-04-07 23:46:43,Received,I found it. In the garage. ,iMessage,Yes,2026-04-07 23:47:10,No,219186
2026-04-08,00:13:22,2026-04-08 00:13:22,Sent,okay well i appreciate you making sure I still feel fucking sick to my stomach for another night,iMessage,No,,No,219187
2026-04-08,00:31:25,2026-04-08 00:31:25,Sent,"Please for the love of fucking god   if you can’t tell me CLEARLY and DEFINITIVELY whether or not you are talking to, seeing, fucking, whatever somebody else ",iMessage,No,,No,219188
2026-04-08,00:35:07,2026-04-08 00:35:07,Sent,"Then you MUST let me remove myself from this.   I can not even fucking believe I have to say this. Annie - if there’s even a question about that…I deserve to know so I can make a real decision    and after all this bullshit you need to stop fucking around.   If you’re done, be done. If you’re not then stop doing this, and let’s get out of the toxicity trap you’ve locked us in.    ……actually",iMessage,No,,No,219189
2026-04-08,00:38:16,2026-04-08 00:38:16,Sent,"the fact you ignored the question 4 times. Wouldn’t answer me in person, and have now gone back to ignoring me…..  seems pretty likely that you telling me  “there’s nothing else going on” a few minutes ago is just another lie.   If that were true you would have just told me you aren’t and I wouldn’t be sitting here feeling like I’m going to puke because it’s a painful interpretation to have to make from the love of your lif",iMessage,No,,No,219190
2026-04-08,12:39:11,2026-04-08 12:39:11,Sent,Are you getting something today? t’s pool night so I need to know in the next hour or,iMessage,No,,No,219198
2026-04-08,12:40:27,2026-04-08 12:40:27,Received,I don’t think I should. I don’t want to burn through the money I have left. ,iMessage,Yes,2026-04-08 12:41:45,No,219199
2026-04-08,12:42:21,2026-04-08 12:42:21,Sent,If you want to just put 50 in we can split 100,iMessage,No,,No,219200
2026-04-08,12:42:25,2026-04-08 12:42:25,Sent,But whatever,iMessage,No,,No,219201
2026-04-08,12:43:11,2026-04-08 12:43:11,Received,Argh i dont know ,iMessage,Yes,2026-04-08 12:44:18,No,219202
2026-04-08,12:44:21,2026-04-08 12:44:21,Sent,?,iMessage,No,,No,219203
2026-04-08,12:44:40,2026-04-08 12:44:40,Sent,How is your grandma,iMessage,No,,No,219204
2026-04-08,12:45:45,2026-04-08 12:45:45,Sent,Also thats literally the only way you will even see me now ,iMessage,No,,No,219205
2026-04-08,12:45:56,2026-04-08 12:45:56,Received,She’s not doing any better ,iMessage,Yes,2026-04-08 12:45:54,No,219206
2026-04-08,12:46:10,2026-04-08 12:46:10,Sent,i’m sorry to hear that,iMessage,No,,No,219207
2026-04-08,12:48:52,2026-04-08 12:48:52,Sent,Okay well   since you don’t want to fucking split something  And absolutely fucking refuse to stop ignoring me,iMessage,No,,No,219208
2026-04-08,12:49:04,2026-04-08 12:49:04,Sent,i’m going to go back to sleep I guess ,iMessage,No,,No,219209
2026-04-08,12:49:17,2026-04-08 12:49:17,Sent,You’re a fucking asshole,iMessage,No,,No,219210
2026-04-08,12:49:45,2026-04-08 12:49:45,Sent,Stop talking to me if you can’t cut that shit the fuck out it’s AWFUL and I’m tired of it ,iMessage,No,,No,219211
2026-04-08,13:05:26,2026-04-08 13:05:26,Sent,Okay that’s just fine I’m going to come say it to your face,iMessage,No,,No,219212
2026-04-08,13:07:17,2026-04-08 13:07:17,Received,I’ll send you an access code. Take fifty out. ,iMessage,Yes,2026-04-08 13:09:03,No,219213
2026-04-08,13:09:18,2026-04-08 13:09:18,Sent,Okay that’s fine and all but annie that’s not what I’m fucking upset about right now,iMessage,No,,No,219214
2026-04-08,13:11:12,2026-04-08 13:11:12,Sent,whats the code,iMessage,No,,No,219215
2026-04-08,13:18:54,2026-04-08 13:18:54,Received,8954 0164,iMessage,Yes,2026-04-08 13:28:43,No,219216
2026-04-08,13:19:08,2026-04-08 13:19:08,Received,Code expires at 1:42,iMessage,Yes,2026-04-08 13:28:43,No,219217
2026-04-08,13:22:55,2026-04-08 13:22:55,Sent,I need you to resend it,iMessage,No,,No,219219
2026-04-08,13:26:12,2026-04-08 13:26:12,Received,￼,iMessage,Yes,2026-04-08 13:28:43,Yes,219221
2026-04-08,13:28:47,2026-04-08 13:28:47,Sent,Ok,iMessage,No,,No,219222
2026-04-08,13:29:02,2026-04-08 13:29:02,Sent,76232390 is the most recent one right?,iMessage,No,,No,219223
2026-04-08,13:29:06,2026-04-08 13:29:06,Sent,I’m about to leave,iMessage,No,,No,219224
2026-04-08,13:29:14,2026-04-08 13:29:14,Received,Yes,iMessage,Yes,2026-04-08 13:29:15,No,219225
2026-04-08,13:30:49,2026-04-08 13:30:49,Received,"￼This would be heaven. And Milo would be the one on the pillow, one of the last to get up. ",iMessage,Yes,2026-04-08 13:31:22,Yes,219226
2026-04-08,15:03:44,2026-04-08 15:03:44,Received,You got the money out okay?,iMessage,Yes,2026-04-08 16:17:10,No,219227
2026-04-08,15:40:22,2026-04-08 15:40:22,Received,?,iMessage,Yes,2026-04-08 16:17:10,No,219228
2026-04-08,16:17:16,2026-04-08 16:17:16,Sent,I’m back,iMessage,No,,No,219229
2026-04-08,16:21:47,2026-04-08 16:21:47,Sent,I swear to god I’m going to just take off and  leave all of this fucking mess behind or go buy a nice strong rope.   i coudn’t even fucking message you from her phone because I am trying desperately not to call attention to your decision to not only behave in a way that was wrong to me and somehow ended up with my mom getting harassed by the guy involved….but the even worse move to act like you don’t even realize what you did and just let it hang,iMessage,No,,No,219230
2026-04-08,16:41:48,2026-04-08 16:41:48,Sent,was this a lie or not??,iMessage,No,,No,219231
2026-04-08,16:47:50,2026-04-08 16:47:50,Sent,HELLO,iMessage,No,,No,219232
2026-04-08,17:15:21,2026-04-08 17:15:21,Sent,I guess I’ll see you sometime later. i,iMessage,No,,No,219233
2026-04-08,17:29:46,2026-04-08 17:29:46,Sent,i mean this sincerely,iMessage,No,,No,219234
2026-04-08,17:30:11,2026-04-08 17:30:11,Sent,i am apologizng ahead of time that this is going to come to a head in the middle of the stuff with your grandma,iMessage,No,,No,219235
2026-04-08,17:30:29,2026-04-08 17:30:29,Sent,it shouldn’t and didn,iMessage,No,,No,219236
2026-04-08,17:32:47,2026-04-08 17:32:47,Sent,didn’t have to be that way at all. I’ve been doing literally EVERYTHING I can to stop this and you could decide to either do something or tell me to go away. ,iMessage,No,,No,219237
2026-04-08,17:49:29,2026-04-08 17:49:29,Sent,"Anyways now that I can access the truth for myself and get actual answers about what is really going on, I can see just how much of what you tell me is a lie.  ",iMessage,No,,No,219238
2026-04-08,17:49:45,2026-04-08 17:49:45,Sent,like what's happening at this very minute,iMessage,No,,No,219239
2026-04-08,18:30:06,2026-04-08 18:30:06,Sent,it won't be long before you start frantically calling me for this and i have one piece of advice for you,iMessage,No,,No,219240
2026-04-08,18:31:20,2026-04-08 18:31:20,Received,I just woke up Dan ,iMessage,Yes,2026-04-08 18:31:22,No,219241
2026-04-08,18:31:22,2026-04-08 18:31:22,Sent,do not even waste your fucking time unless or until you are ready to provide me with the basic clarity i've been asking for and are done lying,iMessage,No,,No,219242
2026-04-08,18:43:15,2026-04-08 18:43:15,Received,I get it Dan ,iMessage,Yes,2026-04-08 18:58:16,No,219243
2026-04-08,18:43:51,2026-04-08 18:43:51,Received,Can you at least tell me if he came yet ,iMessage,Yes,2026-04-08 18:58:16,No,219244
2026-04-08,19:07:32,2026-04-08 19:07:32,Sent,"I have no idea what “I get it” means - annie you’ve had your fun and now you need to either tell me you want to be together or you want me out of your life entirely.    You’ve had a year to fuck around and still keep me in your life. I’m asking you, for both of our wellbeing, to snap out of it and understand that this can not get any better until you go back to being someone who doesn’t care about ho much they hurt people or whether they’ve built their entire identity on lies    yes he fucking came. ",iMessage,No,,No,219245
2026-04-08,19:09:44,2026-04-08 19:09:44,Received,I do care about you and how I treat you and others Dan. I am sorry that I haven’t been so fucking shitty ,iMessage,Yes,2026-04-08 19:14:10,No,219246
2026-04-08,19:10:04,2026-04-08 19:10:04,Received,Are you able to bring it here or no ,iMessage,Yes,2026-04-08 19:14:10,No,219247
2026-04-08,19:10:23,2026-04-08 19:10:23,Received,I am cut still waiting to sign for a package that it out for delivery ,iMessage,Yes,2026-04-08 19:14:10,No,219248
2026-04-08,19:11:04,2026-04-08 19:11:04,Received,Nevermind. I’ll just come there. I have two bags of stuff for you and Milo ,iMessage,Yes,2026-04-08 19:14:10,No,219249
2026-04-08,19:14:37,2026-04-08 19:14:37,Received,I’ll come on my way to the nursing home ,iMessage,Yes,2026-04-08 19:14:38,No,219250
2026-04-08,19:19:41,2026-04-08 19:19:41,Sent,alright i guess your answer is that this was just more bullshit.   you pretend to make a commitment but you are so vague that you can not be held accountable.   You said this almost a week ago - and have not even come over to fuckign see me ,iMessage,No,,No,219251
2026-04-08,19:24:28,2026-04-08 19:24:28,Sent,I’m getting ready to walk up to marathon to get a black and mild so I’ll let you know when I’m back I guess ,iMessage,No,,No,219252
2026-04-08,19:25:26,2026-04-08 19:25:26,Received,I was going to get you one ,iMessage,Yes,2026-04-08 19:26:58,No,219253
2026-04-08,19:25:31,2026-04-08 19:25:31,Received,I need to get gas ,iMessage,Yes,2026-04-08 19:26:58,No,219254
2026-04-08,19:42:49,2026-04-08 19:42:49,Received,Leaving marathon can you come outside please I need to get to the nursing home before 8,iMessage,Yes,2026-04-08 19:49:53,No,219255
2026-04-08,19:46:14,2026-04-08 19:46:14,Received,In Heritage Hills,iMessage,Yes,2026-04-08 19:49:53,No,219256
2026-04-08,19:51:00,2026-04-08 19:51:00,Sent,Okay fuck this. Fuck you.   there is not a single thing stopping you from coming back tonight and I’m done being lied,iMessage,No,,No,219257
2026-04-08,19:51:24,2026-04-08 19:51:24,Sent,Time to get out of this myself. ,iMessage,No,,No,219258
2026-04-08,20:02:40,2026-04-08 20:02:40,Sent,"* let me be very clear that I have no desire or intent to accomplish that by breaking any laws or by harassing, victimizing or threatening you.  This isn’t a quid pro quo. There is no threat here of any kind, implcit or explicit.    What I am saying is that because you would rather keep lying instead of tellI’m me you don’t love me anymore and have no intenition of changing, I don’t have any reason to give you the benefit of the doubt by keeping my mouth shut. ",iMessage,No,,No,219259
2026-04-08,20:10:18,2026-04-08 20:10:18,Sent,i will be considerate enough to wait until your parents are not dealing with the emotional weight of what's going on right now to go down that road.   They didn’t do anything wrong and it’s not right to make an already bad time worse just because you’ve chosen to mislead them also. ,iMessage,No,,No,219260
2026-04-08,20:12:08,2026-04-08 20:12:08,Sent,"if you would like to come back and talk to me when you're done, I think that would be good.    otherwise I’ll spend that time determining a real exit plan.",iMessage,No,,No,219261
2026-04-08,21:00:35,2026-04-08 21:00:35,Sent,….so now,iMessage,No,,No,219263
2026-04-08,21:00:38,2026-04-08 21:00:38,Sent,no,iMessage,No,,No,219264
2026-04-08,21:01:29,2026-04-08 21:01:29,Sent,just for your info,iMessage,No,,No,219265
2026-04-08,21:01:35,2026-04-08 21:01:35,Sent,https://digitalcommons.law.villanova.edu/cgi/viewcontent.cgi?article=3435&context=vlr,iMessage,No,,Yes,219266
2026-04-08,21:02:08,2026-04-08 21:02:08,Sent,"there's no expectation of privacy when you send a text message. You can post them, share them.",iMessage,No,,No,219267
2026-04-08,21:02:18,2026-04-08 21:02:18,Sent,just wanted to get that out of the way now ,iMessage,No,,No,219268
2026-04-08,21:05:52,2026-04-08 21:05:52,Sent,Sound good? Awesome. Hey is there anything specifically you do NOT want made public?  I will be magnanimous  here and give you an opportunity to hold back if you tell me specifically what shouldn’t be shared,iMessage,No,,No,219270
2026-04-08,21:08:14,2026-04-08 21:08:14,Received,"Well you said that you are threatening/harassing me, but this sure seems like you are harassing me and holding shit over my head ",iMessage,Yes,2026-04-08 21:17:02,No,219271
2026-04-08,21:18:25,2026-04-08 21:18:25,Sent,i’m not sure how compelling that argument is when I am giving you the opportunity to tell me if there is something that happened or something you said which you do not want to be made public. ,iMessage,No,,No,219272
2026-04-08,21:19:04,2026-04-08 21:19:04,Sent,Also fuck you I have been SO fucking nice to you. I’ve defended you and protected you from looking bad.    You’re not fucking entitled to that. I can,iMessage,No,,No,219273
2026-04-08,21:19:34,2026-04-08 21:19:34,Sent,i can’t lie. I can’t share your images. I can’t mislead you into saying something out of context,iMessage,No,,No,219274
2026-04-08,21:25:29,2026-04-08 21:25:29,Sent,also that’s real nice.   HEY MAYBE YOU COULD JUST STOP FUCKING LYING TO ME! ,iMessage,No,,No,219275
2026-04-08,21:26:43,2026-04-08 21:26:43,Sent,You know….   stop telling me that you want to spend time with me. That you’re going to come over that you love me   Just fucking tell me the truth and i will fucking go away once you tell me to,iMessage,No,,No,219276
2026-04-08,21:27:07,2026-04-08 21:27:07,Sent,I’ve been fucking waiting.    What you did last night….not answering my FUCKING question has set me over the edge,iMessage,No,,No,219277
2026-04-08,21:28:41,2026-04-08 21:28:41,Sent,It’s absolutely wrong. YOU CAN NOT JUST DECIDE THAAT THINGS HAVE CHANGED AND NOT TELL ME THAT.   THIS IS NOT A 3 MONTH RELATIONSHIP. IT’S BEEN 11 YEARS…IF YOU DON’T THINK THAT YOU NEED TO SAY SOMETHING ABOUT THE RELATIONHIP I THOUGHTI WAS STILL IN THEN YOU NEED TO START SEEING SOMEONE PROFESSIONALLY.,iMessage,No,,No,219278
2026-04-08,21:30:16,2026-04-08 21:30:16,Sent,I dont’ mean that as an insult either…ifyou ,iMessage,No,,No,219279
2026-04-08,21:33:35,2026-04-08 21:33:35,Sent,aren't seeing what is wrong about this. and the fact that i fucking love you so much taht i have and STILL WANT you to decide you care again...  I  have made the decisions I have because you’ve told me that you still love me and don’t want to lose thI can’t stop believing  that because that’s the only thing in the world I really want or need and unless you tell me you don’t love me….I don’t just give up on the things I actually really care about,iMessage,No,,No,219280
2026-04-08,21:35:13,2026-04-08 21:35:13,Sent,"god DO YOU NOT WANT TO STOP THIS STRESS AND EVERYTHING FEELING FUCKING AWFUL?   Why is this better than just addressing anything or trying to change, or just doing the things you say you will?????  i fucking hate this and i’ve been warning you that I’m going to blow the fuck u because you STILL won’teven TRY todo what you tell me you will",iMessage,No,,No,219281
2026-04-08,21:36:17,2026-04-08 21:36:17,Sent,Could you not just make an effort to show me that I matter to you at all ONE TIME to see what happens? Like - YOU JUST KEEP DOING THIS TO ME AND I”M GING TO FUCKING LOSE IT,iMessage,No,,No,219282
2026-04-09,02:27:16,2026-04-09 02:27:16,Received,Can I ask you a random question. I randomly thought about the “to me it look like a leprechaun to me” interview. But then there was another news interview you showed me with a guy in a car and he had some funny saying ,iMessage,Yes,2026-04-09 13:44:34,No,219284
2026-04-09,13:44:42,2026-04-09 13:44:42,Sent,You good today,iMessage,No,,No,219299
2026-04-09,14:08:18,2026-04-09 14:08:18,Received,I dont know. Fifty?,iMessage,Yes,2026-04-09 14:21:11,No,219301
2026-04-09,14:21:14,2026-04-09 14:21:14,Sent,Thats fine,iMessage,No,,No,219302
2026-04-09,14:21:51,2026-04-09 14:21:51,Sent,I just texted him ,iMessage,No,,No,219303
2026-04-09,14:25:07,2026-04-09 14:25:07,Sent,?,iMessage,No,,No,219304
2026-04-09,14:25:14,2026-04-09 14:25:14,Sent,Are you bringing the money,iMessage,No,,No,219305
2026-04-09,14:26:48,2026-04-09 14:26:48,Received,Are you able to get it out ,iMessage,Yes,2026-04-09 14:27:32,No,219306
2026-04-09,14:27:41,2026-04-09 14:27:41,Sent,If I walk to the at,iMessage,No,,No,219307
2026-04-09,14:27:52,2026-04-09 14:27:52,Sent,Why do  refuse to see me,iMessage,No,,No,219308
2026-04-09,14:30:34,2026-04-09 14:30:34,Sent,Just send me the fucking co,iMessage,No,,No,219309
2026-04-09,14:30:42,2026-04-09 14:30:42,Sent,This is fucked. ,iMessage,No,,No,219310
2026-04-09,14:32:25,2026-04-09 14:32:25,Sent,?????? Hello?????? ,iMessage,No,,No,219311
2026-04-09,14:32:37,2026-04-09 14:32:37,Sent,I texted him already for you so you dont have to fucking,iMessage,No,,No,219312
2026-04-09,14:32:47,2026-04-09 14:32:47,Sent,Wait and now you go dark?,iMessage,No,,No,219313
2026-04-09,14:36:39,2026-04-09 14:36:39,Sent,ANSWEER THE FUCKING F,iMessage,No,,No,219314
2026-04-09,14:37:11,2026-04-09 14:37:11,Received,AT THE NURSING HOME ,iMessage,Yes,2026-04-09 14:37:13,No,219315
2026-04-09,14:37:27,2026-04-09 14:37:27,Sent,send me the ocde please,iMessage,No,,No,219316
2026-04-09,14:37:44,2026-04-09 14:37:44,Sent,Like ASAP,iMessage,No,,No,219317
2026-04-09,14:38:23,2026-04-09 14:38:23,Received,7502 6777,iMessage,Yes,2026-04-09 14:38:32,No,219318
2026-04-09,14:38:45,2026-04-09 14:38:45,Received,Code expires at 3:07,iMessage,Yes,2026-04-09 14:38:49,No,219319
2026-04-09,14:39:07,2026-04-09 14:39:07,Sent,Can I take out 55 so I can get a drink on my walk back,iMessage,No,,No,219320
2026-04-09,14:39:16,2026-04-09 14:39:16,Sent,Or 53,iMessage,No,,No,219321
2026-04-09,14:39:20,2026-04-09 14:39:20,Received,Yeah ,iMessage,Yes,2026-04-09 14:39:22,No,219322
2026-04-09,14:39:45,2026-04-09 14:39:45,Received,That code will expire ,iMessage,Yes,2026-04-09 14:40:18,No,219323
2026-04-09,15:55:55,2026-04-09 15:55:55,Sent,I’ll know something soon . I’m supposed to play golf with Felix in a bit so we'll see what happens with thetiming,iMessage,No,,No,219341
2026-04-09,15:56:25,2026-04-09 15:56:25,Received,Okay ,iMessage,Yes,2026-04-09 15:57:04,No,219342
2026-04-09,15:56:59,2026-04-09 15:56:59,Received,I dont know if he would do it but ask him if he can bring you to my uncles to give it to me ,iMessage,Yes,2026-04-09 15:57:04,No,219343
2026-04-09,15:57:33,2026-04-09 15:57:33,Received,I cannot drive. I feel horrible right now ,iMessage,Yes,2026-04-09 15:57:38,No,219344
2026-04-09,15:57:37,2026-04-09 15:57:37,Sent,if course you don’t want to see me again,iMessage,No,,No,219345
2026-04-09,15:57:43,2026-04-09 15:57:43,Sent,Lol right,iMessage,No,,No,219346
2026-04-09,15:57:53,2026-04-09 15:57:53,Sent,Okay I DEFINITELY believe ,iMessage,No,,No,219347
2026-04-09,15:57:57,2026-04-09 15:57:57,Received,I swear ,iMessage,Yes,2026-04-09 15:58:25,No,219348
2026-04-09,17:53:14,2026-04-09 17:53:14,Received,What is going on ,iMessage,Yes,2026-04-09 18:08:39,No,219354
2026-04-09,17:59:37,2026-04-09 17:59:37,Received,Hello?,iMessage,Yes,2026-04-09 18:08:39,No,219355
2026-04-09,18:20:42,2026-04-09 18:20:42,Sent,oh thats rich,iMessage,No,,No,219358
2026-04-09,18:20:49,2026-04-09 18:20:49,Sent,i just got back,iMessage,No,,No,219359
2026-04-09,18:20:56,2026-04-09 18:20:56,Sent,He should be here pretty soon,iMessage,No,,No,219360
2026-04-09,18:21:03,2026-04-09 18:21:03,Sent,Ill let you kno,iMessage,No,,No,219361
2026-04-09,18:34:06,2026-04-09 18:34:06,Received,Okay,iMessage,Yes,2026-04-09 18:56:59,No,219362
2026-04-09,18:57:08,2026-04-09 18:57:08,Sent,He said he’s running errands and then will be her,iMessage,No,,No,219365
2026-04-09,19:51:51,2026-04-09 19:51:51,Sent,He’s on his way,iMessage,No,,No,219366
2026-04-09,19:56:41,2026-04-09 19:56:41,Received,Okay ,iMessage,Yes,2026-04-09 19:57:21,No,219367
2026-04-09,20:28:44,2026-04-09 20:28:44,Sent,he just came,iMessage,No,,No,219368
2026-04-09,20:29:03,2026-04-09 20:29:03,Sent,i guess I can try to bring it to you since you don’t want to see me,iMessage,No,,No,219369
2026-04-09,20:29:16,2026-04-09 20:29:16,Received,If you can.. ,iMessage,Yes,2026-04-09 20:29:16,No,219370
2026-04-09,20:29:35,2026-04-09 20:29:35,Received,I haven’t left the bed since I got home from the nursing home ,iMessage,Yes,2026-04-09 20:33:40,No,219371
2026-04-09,20:35:53,2026-04-09 20:35:53,Sent,Before I ask can you please just help me understand - you told me you were going to spend more time with me and try harder (or at all) and I haven’t even seen you since you said that  When am I going to get to spend any time with you? Did you change your mind and this isn’t happening now?,iMessage,No,,No,219372
2026-04-09,20:36:53,2026-04-09 20:36:53,Sent,These shouldn’t be difficult questions to answer and they’re really important and what you’re doing makes no sense unless it’s all a lie and I don’t want to believe that it’s all been a lie…  i’m not trying to fuck with you or do anything other than spend time togethr,iMessage,No,,No,219373
2026-04-09,20:37:26,2026-04-09 20:37:26,Received,I haven’t changed my mind ,iMessage,Yes,2026-04-09 20:48:42,No,219374
2026-04-09,20:49:02,2026-04-09 20:49:02,Sent,"Well I got yelled at, not because of you but John set her off so bad earlier today and it’s been all downhill from there",iMessage,No,,No,219375
2026-04-09,20:49:18,2026-04-09 20:49:18,Sent,If you can wait like 30 mins she looks like shes going to pass out and I can just come then ,iMessage,No,,No,219376
2026-04-09,20:49:29,2026-04-09 20:49:29,Received,Argh it’s okay.. ,iMessage,Yes,2026-04-09 20:49:29,No,219377
2026-04-09,20:49:41,2026-04-09 20:49:41,Received,I will get out of bed ,iMessage,Yes,2026-04-09 20:49:41,No,219378
2026-04-09,20:57:01,2026-04-09 20:57:01,Sent,Okay I’m sorry,iMessage,No,,No,219380
2026-04-09,20:58:34,2026-04-09 20:58:34,Received,It’s okay. I understand. Can you please come outside. I’m leaving in a few minutes ,iMessage,Yes,2026-04-09 20:59:09,No,219381
2026-04-09,20:59:14,2026-04-09 20:59:14,Sent,I guess 😟 ,iMessage,No,,No,219383
2026-04-09,21:05:47,2026-04-09 21:05:47,Received,I just really don’t feel good right now ,iMessage,Yes,2026-04-09 21:11:27,No,219384
2026-04-09,21:11:51,2026-04-09 21:11:51,Received,On my way ,iMessage,Yes,2026-04-09 21:11:55,No,219385
2026-04-09,21:12:22,2026-04-09 21:12:22,Sent,if you are stopping please get me a black and mild…if not dont worry about it I’ll walk up after I see you,iMessage,No,,No,219386
2026-04-09,21:25:03,2026-04-09 21:25:03,Sent,Eta?,iMessage,No,,No,219387
2026-04-09,21:30:10,2026-04-09 21:30:10,Sent,\?,iMessage,No,,No,219388
2026-04-09,21:40:22,2026-04-09 21:40:22,Sent,?????,iMessage,No,,No,219389
2026-04-09,21:56:33,2026-04-09 21:56:33,Received,I am sorry I didn’t get that text,iMessage,Yes,2026-04-09 22:33:54,No,219390
2026-04-09,21:56:40,2026-04-09 21:56:40,Received,About the black and mild ,iMessage,Yes,2026-04-09 22:33:54,No,219391
2026-04-09,22:33:57,2026-04-09 22:33:57,Sent,Its okay,iMessage,No,,No,219392
2026-04-09,22:34:09,2026-04-09 22:34:09,Sent,Im back no,iMessage,No,,No,219393
2026-04-09,23:27:13,2026-04-09 23:27:13,Sent,Are you like….shareing your location with someone and that’s why you keep not bringing your phone when you come here?,iMessage,No,,No,219394
2026-04-09,23:27:14,2026-04-09 23:27:14,Sent,Are you like….shareing your location with someone and that’s why you keep not bringing your phone when you come here?,iMessage,No,,No,219394
2026-04-09,23:28:37,2026-04-09 23:28:37,Sent,Like you’re probably ging to get mad . i even ask that but annie you truly do not understand just how completely blindsided and confused I am and I have sincerely no idea what is going on but it all seems very much bad,iMessage,No,,No,219395
2026-04-10,06:45:42,2026-04-10 06:45:42,Sent,Please dont bail on me tonight. I really need you,iMessage,No,,No,219403
2026-04-10,11:50:56,2026-04-10 11:50:56,Sent,I’m going to see tom at 4ish if you need me to get you something let me know soonish  And can I please see you for a while when I get back from tom’s,iMessage,No,,No,219407
2026-04-10,14:47:27,2026-04-10 14:47:27,Sent,0,iMessage,No,,No,219411
2026-04-10,14:52:07,2026-04-10 14:52:07,Sent,Why the fuck are you ignoring me again,iMessage,No,,No,219412
2026-04-10,14:54:52,2026-04-10 14:54:52,Received,I’m with my gramma Dan. My dad asked me to be there with her a few hours a day ,iMessage,Yes,2026-04-10 14:57:41,No,219413
2026-04-10,15:28:56,2026-04-10 15:28:56,Sent,"Alright well I no longer have ot go see tom, he came to me",iMessage,No,,No,219418
2026-04-10,15:29:03,2026-04-10 15:29:03,Sent,So if you would like me to get something for you let me know,iMessage,No,,No,219419
2026-04-10,15:31:32,2026-04-10 15:31:32,Received,Well i honestly don’t have the money for it. I wish I did. But that’s good he came to you. ,iMessage,Yes,2026-04-10 15:32:26,No,219420
2026-04-10,15:32:29,2026-04-10 15:32:29,Sent,annie it’s fine,iMessage,No,,No,219421
2026-04-10,15:32:38,2026-04-10 15:32:38,Sent,Do I still get to see you tonight though,iMessage,No,,No,219422
2026-04-10,15:59:31,2026-04-10 15:59:31,Sent,I guess not.,iMessage,No,,No,219423
2026-04-10,15:59:41,2026-04-10 15:59:41,Sent,That was another lie,iMessage,No,,No,219424
2026-04-10,16:02:23,2026-04-10 16:02:23,Sent,…seriously,iMessage,No,,No,219425
2026-04-10,16:03:08,2026-04-10 16:03:08,Sent,You promised me,iMessage,No,,No,219426
2026-04-10,16:09:19,2026-04-10 16:09:19,Sent,annie what is your problem,iMessage,No,,No,219427
2026-04-10,16:09:32,2026-04-10 16:09:32,Sent,If you are bold enough to break your promise and don’t give a fuck,iMessage,No,,No,219428
2026-04-10,16:09:41,2026-04-10 16:09:41,Sent,Then just tell me you don’t want me anymore it’s so fucked up,iMessage,No,,No,219429
