date,time,sender,message,raw_timestamp,source_page
2017-06-27,19:19,Dad,Just hang in there. If u want to talk or vent call me in the am,"6/27/17, 7:19 PM",51
2017-06-28,09:45,Dad,Ur not going?,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,I'm glad,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,Life is complicated BTW- I'm not glad. I relieved,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Dad,Ur not going?,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,Got the owner of bowser auto and his wife on 48th wedding aniversRy,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,Call u when I finish. Shouldn't take long. Probably done by noon,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,Will know when she goes in to McGee by this afternoon,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,I just mean we will know when the appointment is,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,They said it usually takes a week ☹,"6/28/17, 9:45 AM",52
2017-06-28,09:45,Unknown,Life is complicated,"6/28/17, 9:45 AM",52
2017-06-28,21:28,Unknown,It might make u feel better to know that Annie is going to at least let her mom know,"6/28/17, 9:28 PM",52
2017-06-28,21:28,Unknown,BTW- I'm not glad. I relieved,"6/28/17, 9:28 PM",52
2017-06-28,21:28,Unknown,That's a better way of putting it. I was aware that I would be putting you in an ethically compromising position.,"6/28/17, 9:28 PM",52
2017-06-29,19:51,Unknown,Do you have a mower I could use for a little bit tomorrow,"6/29/17, 7:51 PM",53
2017-06-29,19:51,Unknown,(Assuming I don't get a report time late tonight,"6/29/17, 7:51 PM",53
2017-06-29,19:51,Unknown,I don't have a push mower if that's what u mean,"6/29/17, 7:51 PM",53
2017-06-29,19:51,Unknown,Nice pix,"6/29/17, 7:51 PM",53
2017-06-29,19:51,Dad,"After the holiday... Next time ur not working, I'll go up to check out the course","6/29/17, 7:51 PM",53
2017-06-29,19:51,Unknown,Sorry that is dumb. It will be live after that,"6/29/17, 7:51 PM",53
2017-06-30,12:44,Unknown,Monday: consultation Wed: dialators put in Thu: procedure,"6/30/17, 12:44 PM",53
2017-07-02,16:04,Dan,I worked Shepherds today! Id describe it as 'quirky',"7/2/17, 4:04 PM",53
2017-07-02,16:04,Dan,A lot of shorter par 4's with massive side hills to run the ball off of.,"7/2/17, 4:04 PM",53
2017-07-02,16:04,Unknown,Btw- Annie told her parents last night,"7/2/17, 4:04 PM",53
2017-07-02,19:05,Unknown,I hope that went ok,"7/2/17, 7:05 PM",53
2017-07-02,19:05,Unknown,It felt like the first day of high school I didn't know where to go,"7/2/17, 7:05 PM",53
2017-07-03,06:31,Unknown,I wasn't talking about w u,"7/3/17, 6:31 AM",53
2017-07-03,20:47,Unknown,just for another great addition to the week - my phone broke today.,"7/3/17, 8:47 PM",53
2017-07-03,20:47,Unknown,"no cracked screen, no drops, no problems at all. just died on me","7/3/17, 8:47 PM",53
2017-07-03,20:47,Unknown,Oooops.,"7/3/17, 8:47 PM",53
2017-07-03,20:47,Unknown,How did things go w Annie's parents?,"7/3/17, 8:47 PM",53
2017-07-05,06:21,Dad,How r u doing?,"7/5/17, 6:21 AM",53
2017-07-07,20:12,Unknown,How's everyone doing? How's everyone doing?,"7/7/17, 8:12 PM",54
2017-07-07,20:12,Unknown,I canʼt even imagine how mentally & emotionally,"7/7/17, 8:12 PM",54
2017-07-08,17:11,Unknown,Hey there. Just wanted to give you a shout to let you know everything is going alright. Annie is going back to work today and I've got much better mental state to learn and understand a new golf course,"7/8/17, 5:11 PM",54
2017-07-08,17:11,Unknown,You can't understand how much more difficult it was to tackle that problem emotionally and physically as late into it as she found out,"7/8/17, 5:11 PM",54
2017-07-08,17:11,Unknown,"We should all be thankful we live in a place that allows that kind of choice. The doctors were all very nice and seasoned, I reminded Annie that these nice people wouldn't be helping us if we were hurting something of doing something wrong","7/8/17, 5:11 PM",54
2017-07-08,17:11,Unknown,draining it was. Thatʼs why I kept checking on u,"7/8/17, 5:11 PM",54
2017-07-08,17:11,Unknown,"Well that was a one-off, and she got a birth control implant during the procedure. If and when we are ready to have kids, it's a 5 minute thing to get","7/8/17, 5:11 PM",54
2017-07-08,17:11,Unknown,How's the Pro-Am going?,"7/8/17, 5:11 PM",54
2017-07-08,17:11,Unknown,removed,"7/8/17, 5:11 PM",54
2017-07-11,07:57,Unknown,The event is today,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Dan,I'm about to go out now but I didn't get a loop in the event today,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,Stay dry & have fun,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,"Probably because I had to take those days off last week. Oh well, I'll let u know who I spot up here lol","7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,Will do. Want to get some dinner tonight? Or this,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,Sure,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,week?,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,Change of plans,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,I'm working the pro am,"7/11/17, 7:57 AM",54
2017-07-11,07:57,Unknown,Still good for dinner,"7/11/17, 7:57 AM",54
2017-07-11,15:17,Dan,I had Vincent trochek,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Panthers cente,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Mr. Hughes got paired with Big Ben,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Is he the pro?,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Basketball center football center?,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Yeah it was a celebrity pro am. There were a few current pga guys but mostly nfl / nhl guys,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Florida Panthers. Hockey center,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,Ben and Brett Kiesel are good friends with him so I,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,got to be around both of them a good bit today,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Dan,Was VERY different day than if I would have worked mystic lol,"7/11/17, 3:17 PM",55
2017-07-11,15:17,Unknown,I was starved & had to eat. How about tomorrow?,"7/11/17, 3:17 PM",55
2017-07-11,18:03,Unknown,"I'm leaving Nemacolin shortly, they asked us to wait in case anyone wanted to replay","7/11/17, 6:03 PM",55
2017-07-11,18:03,Unknown,Tomorrow works fine,"7/11/17, 6:03 PM",55
2017-07-11,19:58,Unknown,"By the way, the hockey player I had today is good friends with Christian Hanson, the other nhl player I had this year","7/11/17, 7:58 PM",55
2017-07-11,19:58,Dan,That's very cool. Can u caddy & play at the same,"7/11/17, 7:58 PM",55
2017-07-11,19:58,Unknown,So I texted Christian Hanson and he asked me to golf with him Sunday,"7/11/17, 7:58 PM",55
2017-07-12,17:15,Unknown,time?,"7/12/17, 5:15 PM",55
2017-07-12,17:15,Dad,Turns out I have a meeting tonite. Can Lisa & I set a hard date for tomorrow nite?,"7/12/17, 5:15 PM",55
2017-07-12,17:15,Unknown,Mr Hoover says hello,"7/12/17, 5:15 PM",55
2017-10-13,15:08,Unknown,Got it,"10/13/17, 3:08 PM",56
2017-10-13,15:08,Unknown,Yup feeling much better,"10/13/17, 3:08 PM",56
2017-10-13,15:08,Unknown,Let me know if you get this. I got my new phone today and still hadnʼt updated your contact with your urpaaa email,"10/13/17, 3:08 PM",56
2017-10-15,11:07,Unknown,100+ reservations on the tee sheet today!,"10/15/17, 11:07 AM",56
2017-10-15,11:07,Unknown,Not bad for October,"10/15/17, 11:07 AM",56
2017-10-15,11:07,Unknown,"Thatʼs a good day. When I go NW, thatʼs how I roll, too","10/15/17, 11:07 AM",56
2017-10-15,11:07,Unknown,Very cool!,"10/15/17, 11:07 AM",56
2017-10-15,16:36,Unknown,Where did u get this?,"10/15/17, 4:36 PM",56
2017-10-15,16:36,Unknown,It popped up as an ancestry.com record,"10/15/17, 4:36 PM",56
2017-10-18,08:48,Unknown,The one good thing about October is I never have to worry about being late,"10/18/17, 8:48 AM",56
2017-10-18,08:48,Unknown,Because weʼre frost delayed until like 11 every day now anyways lol,"10/18/17, 8:48 AM",56
2017-10-20,09:20,Unknown,Good morning! Good morning sunshine,"10/20/17, 9:20 AM",57
2017-10-20,09:20,Unknown,Howʼs it going? You have class today?,"10/20/17, 9:20 AM",57
2017-10-20,11:20,Unknown,No class today. Mon-Thurs. But Dr. appt in Gʼburg,"10/20/17, 11:20 AM",57
2017-10-20,11:20,Dad,What r yinz up to?,"10/20/17, 11:20 AM",57
2017-10-20,11:20,Unknown,Came into work early. Got a 1pm gun,"10/20/17, 11:20 AM",57
2017-10-20,11:20,Unknown,Getting a couple turns in before I go out,"10/20/17, 11:20 AM",57
2017-10-20,14:17,Dad,Ur skiing,"10/20/17, 2:17 PM",57
2017-10-20,19:15,Unknown,We just got done,"10/20/17, 7:15 PM",57
2017-10-20,19:15,Unknown,It is completely dark outside lol,"10/20/17, 7:15 PM",57
2017-10-20,19:15,Unknown,Stevie Wonder golf,"10/20/17, 7:15 PM",57
2017-10-20,19:15,Unknown,Youʼre full of zingers today 😑 haha,"10/20/17, 7:15 PM",57
2017-10-20,19:15,Unknown,Pretty cool app. Letʼs you explore your run through an ar map,"10/20/17, 7:15 PM",57
2017-10-26,12:30,Unknown,Gilly loves the Ulmer ivy!,"10/26/17, 12:30 PM",57
2017-10-27,11:36,Unknown,You on air tonight?,"10/27/17, 11:36 AM",58
2017-10-27,11:36,Dan,"Iʼm waiting around in the yard at work, but not looking like thereʼs a loop for me. Might go play a few Not on air. Doing color for SU tv video. Itʼs at home tonite","10/27/17, 11:36 AM",58
2017-10-27,11:36,Unknown,Who do they play?,"10/27/17, 11:36 AM",58
2017-10-27,11:36,Unknown,Btw Annie liked the video of Gilly,"10/27/17, 11:36 AM",58
2017-10-28,13:54,Dan,"Figured my driver out a little bit, shot 83 on mystic yesterday. Got things working just in time for the end of the season lol","10/28/17, 1:54 PM",58
2017-10-29,10:14,Dan,2 loops on the sheet,"10/29/17, 10:14 AM",58
2017-10-29,10:14,Unknown,Luckily I was the third guy here,"10/29/17, 10:14 AM",58
2017-10-29,10:14,Unknown,Bummer,"10/29/17, 10:14 AM",58
2017-10-29,10:14,Unknown,Yeah right,"10/29/17, 10:14 AM",58
2017-10-29,10:14,Unknown,Iʼm on my way back down. Itʼs still only 37,"10/29/17, 10:14 AM",58
2017-10-29,13:16,Dan,I went into autozone today for the very first time,"10/29/17, 1:16 PM",58
2017-10-29,19:57,Unknown,I know itʼs weird. I have to buy parts for the 1st time myself. I ainʼt going into any local parts store though. I donʼt want to end up as a meme or gif,"10/29/17, 7:57 PM",58
2017-10-31,22:11,Dad,How did ur bonfire go? Any visits from the FD?,"10/31/17, 10:11 PM",59
2017-10-31,22:11,Unknown,Went charcoal grill instead Went charcoal grill instead,"10/31/17, 10:11 PM",59
2017-10-31,22:11,Unknown,That works,"10/31/17, 10:11 PM",59
2017-10-31,22:11,Unknown,Uh oh. Do u need me!,"10/31/17, 10:11 PM",59
2017-11-02,14:38,Unknown,This one isnʼt going so well......,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Nah Iʼm alright,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Me?,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,They had to cut the tooth in half and part of the root slipped into my sinuses,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Just muuuuuuch worse than last time lol,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Dad,Iʼm glad too cuz ur almost over the hill,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,"I do feel a lot better knowing Iʼm getting actual medical/dental help rather than my old strategy of “ignore it, web md it, ignore it again”","11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Iʼll feel much better about things after seeing dr. cook. Thereʼs a few different things Iʼm concerned about. Iʼve got some weird skin stuff going on and I want to make sure itʼs not melanoma,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Yeah. Get that checked out,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Not that youʼre a doctor but I canʼt get these things on my back to go away,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,LOL now I feel better,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Was calling to find out if you think I would pay less for my antibiotic at a pharmacy we know the owners of? Probably not but I didnʼt know if we have that kind of clout still,"11/2/17, 2:38 PM",59
2017-11-02,14:38,Unknown,Itʼs just a z-pac but I have zero idea what that costs sans insurance,"11/2/17, 2:38 PM",59
2017-11-05,09:54,Dan,I worked the first day of the year and the last day of Wow,"11/5/17, 9:54 AM",60
2017-11-05,09:54,Dan,I worked the first day of the year and the last day of the year,"11/5/17, 9:54 AM",60
2017-11-05,09:54,Unknown,Well....almost worked lol,"11/5/17, 9:54 AM",60
2017-11-05,09:54,Unknown,My group decided they only wanted to hit on the range,"11/5/17, 9:54 AM",60
2017-11-05,16:31,Dan,I am the last player of the season on mystic rock and I was 2 feet from an ace on 17 which is the last hole today.,"11/5/17, 4:31 PM",60
2017-11-05,16:31,Unknown,Good time Mgmt,"11/5/17, 4:31 PM",60
2017-11-05,16:31,Unknown,It was one of the prettiest days weʼve had all year,"11/5/17, 4:31 PM",60
2017-11-05,16:31,Unknown,I didnʼt have much time so i rode the course and played my favorite shots on the course,"11/5/17, 4:31 PM",60
2017-11-06,20:34,Dad,Gram couldnʼt remember how to get to the bathroom tonight. Itʼs mind blowing how quickly her,"11/6/17, 8:34 PM",60
2017-11-06,20:34,Unknown,"Itʼs a hard thing to watch. As hard as it is, whatever","11/6/17, 8:34 PM",60
2017-11-06,20:34,Unknown,mind is falling apart,"11/6/17, 8:34 PM",60
2017-11-06,23:51,Unknown,time u have w her is precious,"11/6/17, 11:51 PM",60
2017-11-06,23:51,Unknown,It canʼt happen but I would do anything if I could spend more time w my grandfather Gillingham,"11/6/17, 11:51 PM",60
2017-11-09,16:49,Dan,LOL just so you know she shot me a look of surprise LOL just so you know she shot me a look of surprise when she heard your name...it wasnʼt anything negative,"11/9/17, 4:49 PM",61
2017-11-09,16:49,Unknown,"I just didnʼt want you to misinterpret what I said, also good sign that she still remembered you just by name","11/9/17, 4:49 PM",61
2017-11-14,08:30,Unknown,How do you like your new gig?,"11/14/17, 8:30 AM",61
2017-11-14,17:52,Unknown,Don't worry about it. Iʼll have to get it on Thursday after my paycheck,"11/14/17, 5:52 PM",61
2017-11-15,07:22,Unknown,"Is there any way you can help me get that prescription today? A really donʼt have the ability to pay that much without setting back a bunch of other expenses, and I just want to get rid of this shit thatʼs on my back","11/15/17, 7:22 AM",61
2017-11-15,07:22,Unknown,"A didnʼt want to press you on specifics about how my dental work is being paid for, but if A could use that same money to pay for my antibiotic Iʼd really appreciate it","11/15/17, 7:22 AM",61
2017-11-15,19:07,Unknown,Iʼm assuming (and hoping) you were the one who got my prescription?,"11/15/17, 7:07 PM",61
2017-11-15,19:07,Unknown,Call me later if you have a minute,"11/15/17, 7:07 PM",61
2017-11-15,19:07,Dad,"A just got out of grams so A hasnʼt seen you had dropped that off. Thank you very much, A really appreciate it","11/15/17, 7:07 PM",61
2017-11-15,21:10,Unknown,Guess not,"11/15/17, 9:10 PM",62
2017-11-15,21:10,Unknown,Thatʼs good,"11/15/17, 9:10 PM",62
2017-11-15,21:10,Unknown,If you can come with me tomorrow at 2:15 to dr.harr let me know. Annie isnʼt around and Iʼm still a little wary about getting fillings,"11/15/17, 9:10 PM",62
2017-11-16,15:16,Unknown,She didnʼt have time to do the fillings today so I just had a cleaning. Appointment for the fillings on 11/30 2:00pm,"11/16/17, 3:16 PM",62
2017-11-20,12:48,Unknown,Thatʼs cool. Heʼs coming to UT?,"11/20/17, 12:48 PM",62
2017-11-20,12:48,Unknown,Theyʼre all coming home today. Sounds like everything went well. Also Iʼm sososososo glad A  stayed home,"11/20/17, 12:48 PM",62
2017-11-20,12:48,Unknown,If Iʼm going to take a trip that requires an entire fiscal quarterʼs income...Id want it to be one that didnʼt include any potential future in-lawʼs or wedding obligations lol,"11/20/17, 12:48 PM",62
2017-11-20,17:14,Unknown,Alex frank says hi. Heʼs coming into town and weʼre gonna try to get together,"11/20/17, 5:14 PM",62
2017-11-20,17:14,Unknown,Thatʼs he tentative plan,"11/20/17, 5:14 PM",62
2017-11-21,17:02,Dad,Just wanted to let u know my back is clearing up. No problem. Thatʼs what Dads do. Glad ur taking,"11/21/17, 5:02 PM",63
2017-11-21,17:02,Unknown,Got 3 more days of antibiotic,"11/21/17, 5:02 PM",63
2017-11-21,17:02,Unknown,"Thank you again for helping me get the prescriptions. It might not have seemed like it to you, but A was really worried about it and itʼs a big deal to me to get it treated and not have it on my mind","11/21/17, 5:02 PM",63
2017-11-21,17:02,Unknown,Iʼd spent the past 8 or 9 months hoping it would go away and trying to not let my asshole brain diagnose myself with any number of deadly diseases,"11/21/17, 5:02 PM",63
2017-11-22,10:22,Unknown,care of yourself,"11/22/17, 10:22 AM",63
2017-11-23,15:59,Unknown,Happy thanksgiving!,"11/23/17, 3:59 PM",63
2017-11-23,15:59,Dad,Vicki isnʼt with gram today so A m supposed to be with her from 8am-8pm. Weʼre at the point where sheʼs only slightly aware itʼs a holiday lol,"11/23/17, 3:59 PM",63
2017-11-23,15:59,Unknown,Not ‘lolʼ to be mean about it but gotta find humor where you can here,"11/23/17, 3:59 PM",63
2017-11-23,22:58,Unknown,understand. Has to be hard for u,"11/23/17, 10:58 PM",63
2017-11-24,15:59,Dad,Do you want me to drop off the two bills A have? One from dr. Harr and one from cook,"11/24/17, 3:59 PM",63
2017-11-24,15:59,Unknown,Sure drop it off,"11/24/17, 3:59 PM",63
2017-11-24,15:59,Unknown,My second extraction is still not totally healed but itʼs starting to get there. A canʼt tell yo how much worse the second one was lol,"11/24/17, 3:59 PM",63
2017-11-27,17:48,Unknown,Howʼs Alex doing?,"11/27/17, 5:48 PM",63
2017-11-30,14:57,Unknown,2 cavities down,"11/30/17, 2:57 PM",63
2017-11-30,14:57,Unknown,Thatʼs good. How r the extraction areas healing?,"11/30/17, 2:57 PM",63
2017-11-30,16:44,Unknown,The first one healed up without any problems at all.,"11/30/17, 4:44 PM",64
2017-11-30,16:44,Dad,"When I went back for a 1wk checkup on the second, Howʼs ur job going?","11/30/17, 4:44 PM",64
2017-11-30,16:44,Unknown,"When I went back for a 1wk checkup on the second, they noticed a hole that hadnʼt yet begun to develop tissue so they put in a membrane and restitched it","11/30/17, 4:44 PM",64
2017-11-30,16:44,Unknown,After that it has healed really well and today they removed the membrane. They left it in for 3 weeks to protect it while it was healing,"11/30/17, 4:44 PM",64
2017-12-07,09:52,Unknown,What u doing is soul crushing. Iʼve done it myself a,"12/7/17, 9:52 AM",64
2017-12-31,17:28,Unknown,"couple of times. Hang in there. Happy New Year, anyway","12/31/17, 5:28 PM",64
2017-12-31,17:28,Unknown,Having the strangest weekend...gram regained all of her speech and memory back over the past two days. Wonʼt last but itʼs odd. Check this out:,"12/31/17, 5:28 PM",64
2017-12-31,17:28,Unknown,I think that Netflix has a online show for kid where u,"12/31/17, 5:28 PM",64
2017-12-31,17:28,Dad,Happy New Years! Iʼm the only one available to be at grams tonight so Iʼm making us dinner and gonna try to keep her up until midnight. Probably not gonna happen lol,"12/31/17, 5:28 PM",64
2017-12-31,17:28,Unknown,Update: she already asked to go to bed. We compromised and agreed to wait until 7pm,"12/31/17, 5:28 PM",64
2017-12-31,17:28,Dad,can set the New Years countdown for what ever time u want it to be midnight,"12/31/17, 5:28 PM",64
2017-12-31,17:28,Unknown,I saw that last year lol. Her moment of “clarity” has kind of faded Now and I donʼt think she gets it (or maybe sheʼs just done nye enough times that she doesnʼt care),"12/31/17, 5:28 PM",64
2017-12-31,17:28,Dad,What are you guys doing tonight,"12/31/17, 5:28 PM",64
2018-01-05,17:53,Unknown,Do you have an our that we could sit down sometime this weekend to start figuring out some things about my health insurance situation,"1/5/18, 5:53 PM",65
2018-01-05,17:53,Unknown,All Iʼm really going to need from you is some help getting some documentation to provide the healthca re.gov site,"1/5/18, 5:53 PM",65
2018-01-05,17:53,Unknown,But I thought that maybe you could give me some insight or would want to know what the situation was sorry if some of this is missed typed Iʼm voice dictating it,"1/5/18, 5:53 PM",65
2018-01-05,17:53,Unknown,Just to be clear Iʼm not asking you to pay it,"1/5/18, 5:53 PM",65
2018-01-05,17:53,Unknown,When I tried to sign up I needed access to some documents that I do not have,"1/5/18, 5:53 PM",65
2018-01-06,12:51,Dad,Iʼm glad that u r getting some of your life in order. Those r good steps. However i donʼt feel that u respect or value my opinion. i just donʼt have the emotional energy to work with u when u do pretty much everything to avoid me. U really should get counsel for something important like this from someone that u more closely align with. I sure that ur mother can give u excellent guidance. Let me know if there r docs that i can rustle up for u,"1/6/18, 12:51 PM",65
2018-01-06,15:35,Dad,"I would rather u let me be father than protector, but u donʼt. Iʼm tired of u treating me or thinking about me like Rod Banks or Fred Adams. U make it a point to keep me out of ur life. And as such, Iʼm just not comfortable advising someone who feels that little of me. Also, Iʼm not sure who ur defending me against, but itʼs obviously people who already donʼt like me, either. Ur mother is a smart lady and someone that u feel more comfortable being around. I”m sure that she would be glad to work with u to help u understand this kind of stuff.","1/6/18, 3:35 PM",65
2018-01-14,13:24,Unknown,Did you go to the game today,"1/14/18, 1:24 PM",65
2018-01-14,18:32,Unknown,No we didnʼt,"1/14/18, 6:32 PM",65
2018-01-17,10:52,Unknown,Do u recognize this room Funeral home?,"1/17/18, 10:52 AM",66
2018-01-17,10:52,Unknown,Yes. Thatʼs the room we had pap paps funeral in,"1/17/18, 10:52 AM",66
2018-01-17,10:52,Dad,How's gram?,"1/17/18, 10:52 AM",66
2018-01-17,10:52,Unknown,So weird. I havenʼt been in here for 20 years but I could have described everything about that room from memory,"1/17/18, 10:52 AM",66
2018-01-28,14:40,Unknown,Watching tiger?,"1/28/18, 2:40 PM",66
2018-03-10,10:23,Dad,Did ur gʼmother come down?,"3/10/18, 10:23 AM",66
2018-03-10,13:36,Unknown,Oooops misfire,"3/10/18, 1:36 PM",66
2018-03-11,13:43,Dad,gram is okay. very confused and itʼs only going to get worse. minimum 30 days in an inpatient therapy facility but honestly itʼs hard to see her being discharged to go home,"3/11/18, 1:43 PM",66
2018-03-12,21:40,Unknown,How is she adjusting to Lafayette?,"3/12/18, 9:40 PM",66
2018-03-12,21:40,Dad,"got gram into lafayette manor tonight. sheʼs starting to get irritated, worried that will trigger the process of increasing her medicine. kinda hoping that, for her sake, she doesnʼt have to endure this much longer","3/12/18, 9:40 PM",66
2018-03-14,13:16,Unknown,now sheʼs in mt macrena. its ugly lol,"3/14/18, 1:16 PM",67
2018-03-14,13:16,Unknown,"sheʼs flipping out but doesnʼt have the vocabulary to say “i want to go home”. wonʼt sit down at all, hasnʼt really slept since she got there. there","3/14/18, 1:16 PM",67
2018-03-14,13:16,Unknown,theyʼre keeping vicki on during the days just to keep an eye on her. fred adams made the decision yesterday that she wonʼt be going home,"3/14/18, 1:16 PM",67
2018-03-16,21:55,Unknown,Thatʼs terrible. Thx for letting me know. I typed this 2 days ago. sorry,"3/16/18, 9:55 PM",67
2018-03-17,13:13,Unknown,I found the receipt for my Macbook in my urpaaa account. May 11 2013,"3/17/18, 1:13 PM",67
2018-03-17,13:13,Unknown,Oooops misfire,"3/17/18, 1:13 PM",67
2018-03-20,21:40,Dad,Howʼs Gram adapting? I donʼt imagine well. But howʼs she doing?,"3/20/18, 9:40 PM",67
2018-03-21,08:21,Unknown,"itʼs pretty bad. sheʼs not much “there” anymore, just fixates on touching stuff. canʼt really eat by herself and yesterday i couldnʼt get her to swallow her food","3/21/18, 8:21 AM",67
2018-03-21,08:21,Unknown,she doesnʼt seem like sheʼs suffering any more than she was before. almost like sheʼs too far gone to realize how disoriented and confused she is.,"3/21/18, 8:21 AM",67
2018-03-21,08:21,Unknown,"i hope, for her sake, she doesnʼt have to endure this much longer. very weird to see someone stripped completely of their grace and dignity, and waiting to die in a clinical and unfamiliar place","3/21/18, 8:21 AM",67
2018-03-21,13:14,Unknown,Sorry I was in class,"3/21/18, 1:14 PM",67
2018-03-21,13:14,Unknown,Not much quality of life for her,"3/21/18, 1:14 PM",67
2018-03-23,14:35,Unknown,Do u remember this?,"3/23/18, 2:35 PM",67
2018-03-27,15:40,Dan,loops start on friday,"3/27/18, 3:40 PM",68
2018-03-27,15:40,Unknown,That's good That's good,"3/27/18, 3:40 PM",68
2018-03-27,15:40,Dad,Is Gram coming home a good thing?,"3/27/18, 3:40 PM",68
2018-03-27,19:27,Dan,we are caddiemaster employees now. get a white Augusta style jumpsuit now lol,"3/27/18, 7:27 PM",68
2018-03-28,13:30,Unknown,couple things i need to discuss with you if you have some time in the next week.,"3/28/18, 1:30 PM",68
2018-03-28,13:30,Unknown,no emergencies or anything...just dumb stuff likeiʼm employed as an independent contractor now so my taxes wonʼt be withheld and i want to prepare and understand my responsibilities,"3/28/18, 1:30 PM",68
2018-03-28,13:30,Dad,also gram is coming home saturday lol,"3/28/18, 1:30 PM",68
2018-03-29,13:45,Dad,I'm not too good w contract law but ur welcome to,"3/29/18, 1:45 PM",68
2018-03-29,19:35,Unknown,come over & watch the Pens game,"3/29/18, 7:35 PM",68
2018-03-29,19:35,Unknown,contract law?! no i just need to understand what i'm supposed to withhold,"3/29/18, 7:35 PM",68
2018-03-29,19:35,Unknown,"also i obviously haven't been able to do my own taxes, since i dont have any information about the accounts in my name.","3/29/18, 7:35 PM",68
2018-03-30,16:26,Dad,i didn't see your question about gram...the honest answer is that it's becoming harder and harder to define what is 'good' as it relates to her,"3/30/18, 4:26 PM",68
2018-03-30,16:26,Unknown,"its another chance for her to die the way she wanted to, in her own personal 'Xanadu'...","3/30/18, 4:26 PM",68
2018-03-30,16:26,Unknown,"but none of us are equipped to care for her at this point and (sadly) she is pretty far gone mentally. there's no protocol for decision making or communication, and the POA is also in his 90's and in poor health","3/30/18, 4:26 PM",68
2018-04-01,17:18,Dad,"just an update: gram not coming home. she is almost completely mute now, it's really harsh. i don't think she's gonna make it through the week","4/1/18, 5:18 PM",68
2018-04-01,19:15,Unknown,That makes me sad. I”m so sorry to hear that.,"4/1/18, 7:15 PM",69
2018-04-01,19:15,Unknown,the one piece of good news is that her condition is getting exponentially worse by the day so she (hopefully) won't suffer like this much longer,"4/1/18, 7:15 PM",69
2018-04-01,19:15,Unknown,"it's pretty wild, it's just a very surreal thing. honestly the only jarring death i've death with was pap pap...and i was in 5th grade lol","4/1/18, 7:15 PM",69
2018-04-01,19:15,Unknown,but i've grown from seeing this from such a close,"4/1/18, 7:15 PM",69
2018-04-01,19:15,Unknown,Oh my. Unfortunately I know how hard it is to be,"4/1/18, 7:15 PM",69
2018-04-01,19:15,Unknown,perspective and i got to make sure she had fun during her last days.,"4/1/18, 7:15 PM",69
2018-04-01,19:15,Unknown,"also she got to know Annie, who she thinks the world of (and who i couldn't have done it without)","4/1/18, 7:15 PM",69
2018-04-01,20:57,Unknown,it might happen tonight. her blood pressure just fell and they're waiting for info about DNR,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,there,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"not easy but i'm okay, had lots of time to prepare and don't want her to suffer anymore. i'll let u know if something happens.","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,I would think that Mt Macrina would have that on file,"4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,"they're trying to get fred adams up here, which doesn't sound super promising","4/1/18, 8:57 PM",70
2018-04-01,20:57,Unknown,when she checked in. That's standard procedure,"4/1/18, 8:57 PM",70
